date,product_code,customer_code,sold_quantity
2019-10-01,A0118150102,90009130,16
2019-10-01,A0118150102,90009132,4
2019-10-01,A0118150102,90010044,19
2019-10-01,A0118150102,90010045,27
2019-10-01,A0118150102,90010046,24
2019-10-01,A0118150102,90011185,57
2019-10-01,A0118150102,90011186,15
2019-10-01,A0118150102,90011188,25
2019-10-01,A0118150102,90011189,11
2019-10-01,A0118150102,90011190,42
2019-10-01,A0118150102,90011192,27
2019-10-01,A0118150102,90012033,31
2019-10-01,A0118150102,90012034,40
2019-10-01,A0118150102,90012036,11
2019-10-01,A0118150102,90012037,35
2019-10-01,A0118150102,90012038,40
2019-10-01,A0118150102,90012040,41
2019-10-01,A0118150102,90012041,17
2019-10-01,A0118150102,90013116,6
2019-10-01,A0118150102,90013117,16
2019-10-01,A0118150102,90013118,23
2019-10-01,A0118150102,90013120,32
2019-10-01,A0118150102,90013121,26
2019-10-01,A0118150102,90013122,26
2019-10-01,A0118150102,90013124,21
2019-10-01,A0118150102,90014136,17
2019-10-01,A0118150102,90014137,21
2019-10-01,A0118150102,90014138,11
2019-10-01,A0118150102,90014140,30
2019-10-01,A0118150102,90014141,22
2019-10-01,A0118150102,90015144,23
2019-10-01,A0118150102,90015145,15
2019-10-01,A0118150102,90015146,20
2019-10-01,A0118150102,90015148,25
2019-10-01,A0118150102,90015149,12
2019-10-01,A0118150102,90015150,18
2019-10-01,A0118150102,90016172,25
2019-10-01,A0118150102,90016173,21
2019-10-01,A0118150102,90016174,9
2019-10-01,A0118150102,90016176,22
2019-10-01,A0118150102,90017049,10
2019-10-01,A0118150102,90017050,14
2019-10-01,A0118150102,90017052,13
2019-10-01,A0118150102,90017053,30
2019-10-01,A0118150102,90017054,31
2019-10-01,A0118150102,90017056,18
2019-10-01,A0118150102,90017057,21
2019-10-01,A0118150102,90017058,17
2019-10-01,A0118150102,90018105,13
2019-10-01,A0118150102,90018106,9
2019-10-01,A0118150102,90018108,14
2019-10-01,A0118150102,90018109,8
2019-10-01,A0118150102,90018110,3
2019-10-01,A0118150102,90018112,12
2019-10-01,A0118150102,90018113,7
2019-10-01,A0118150102,90018114,9
2019-10-01,A0118150102,90019200,2
2019-10-01,A0118150102,90019201,1
2019-10-01,A0118150102,90020097,1
2019-10-01,A0118150102,90020098,1
2019-10-01,A0118150102,90020100,2
2019-10-01,A0118150102,90020101,1
2019-10-01,A0118150102,90020102,1
2019-10-01,A0118150102,90021086,20
2019-10-01,A0118150102,90021088,37
2019-10-01,A0118150102,90021089,24
2019-10-01,A0118150102,90021090,18
2019-10-01,A0118150102,90021092,36
2019-10-01,A0118150102,90021093,44
2019-10-01,A0118150102,90021094,8
2019-10-01,A0118150102,90022072,152
2019-10-01,A0118150102,90022073,47
2019-10-01,A0118150102,90022074,194
2019-10-01,A0118150102,90022076,141
2019-10-01,A0118150102,90022077,83
2019-10-01,A0118150102,90022078,75
2019-10-01,A0118150102,90022080,143
2019-10-01,A0118150102,90022081,47
2019-10-01,A0118150102,90022082,93
2019-10-01,A0118150102,90023022,64
2019-10-01,A0118150102,90023024,76
2019-10-01,A0118150102,90023025,19
2019-10-01,A0118150102,90023026,11
2019-10-01,A0118150102,90023028,20
2019-10-01,A0118150102,90023029,58
2019-10-01,A0118150102,90023030,48
2019-10-01,A0118150102,90024184,3
2019-10-01,A0118150102,90025209,1
2019-10-01,A0118150102,90026205,7
2019-11-01,A0118150102,70002017,135
2019-11-01,A0118150102,70003181,39
2019-11-01,A0118150102,70004069,16
2019-11-01,A0118150102,70005163,13
2019-11-01,A0118150102,70006157,53
2019-11-01,A0118150102,70007199,53
2019-11-01,A0118150102,70008169,134
2019-11-01,A0118150102,70009133,27
2019-11-01,A0118150102,70010047,19
2019-11-01,A0118150102,70010048,18
2019-11-01,A0118150102,70011193,30
2019-11-01,A0118150102,70012043,49
2019-11-01,A0118150102,70013125,47
2019-11-01,A0118150102,70014143,18
2019-11-01,A0118150102,70015151,23
2019-11-01,A0118150102,70015152,23
2019-11-01,A0118150102,70016177,29
2019-11-01,A0118150102,70017060,5
2019-11-01,A0118150102,70018115,18
2019-11-01,A0118150102,70019204,1
2019-11-01,A0118150102,70020104,2
2019-11-01,A0118150102,70021096,23
2019-11-01,A0118150102,70022084,125
2019-11-01,A0118150102,70022085,28
2019-11-01,A0118150102,70023031,24
2019-11-01,A0118150102,70023032,58
2019-11-01,A0118150102,70027208,8
2019-11-01,A0118150102,80001019,355
2019-11-01,A0118150102,80006155,146
2019-11-01,A0118150102,80007195,248
2019-11-01,A0118150102,80007196,751
2019-11-01,A0118150102,90001020,47
2019-11-01,A0118150102,90001021,22
2019-11-01,A0118150102,90002001,282
2019-11-01,A0118150102,90002003,270
2019-11-01,A0118150102,90002004,115
2019-11-01,A0118150102,90002005,134
2019-11-01,A0118150102,90002007,185
2019-11-01,A0118150102,90002008,192
2019-11-01,A0118150102,90002009,331
2019-11-01,A0118150102,90002011,236
2019-11-01,A0118150102,90002012,250
2019-11-01,A0118150102,90002013,295
2019-11-01,A0118150102,90002015,174
2019-11-01,A0118150102,90002016,238
2019-11-01,A0118150102,90003179,92
2019-11-01,A0118150102,90003180,114
2019-11-01,A0118150102,90004061,19
2019-11-01,A0118150102,90004063,16
2019-11-01,A0118150102,90004064,4
2019-11-01,A0118150102,90004065,15
2019-11-01,A0118150102,90004067,6
2019-11-01,A0118150102,90004068,8
2019-11-01,A0118150102,90005159,18
2019-11-01,A0118150102,90005160,44
2019-11-01,A0118150102,90005161,12
2019-11-01,A0118150102,90006153,110
2019-11-01,A0118150102,90006156,12
2019-11-01,A0118150102,90007197,91
2019-11-01,A0118150102,90008164,124
2019-11-01,A0118150102,90008165,116
2019-11-01,A0118150102,90008167,118
2019-11-01,A0118150102,90008168,22
2019-11-01,A0118150102,90009127,28
2019-11-01,A0118150102,90009128,14
2019-11-01,A0118150102,90009129,32
2019-11-01,A0118150102,90009131,35
2019-11-01,A0118150102,90009132,9
2019-11-01,A0118150102,90010044,8
2019-11-01,A0118150102,90010045,34
2019-11-01,A0118150102,90011185,46
2019-11-01,A0118150102,90011187,23
2019-11-01,A0118150102,90011188,72
2019-11-01,A0118150102,90011189,76
2019-11-01,A0118150102,90011191,79
2019-11-01,A0118150102,90011192,21
2019-11-01,A0118150102,90012033,40
2019-11-01,A0118150102,90012035,16
2019-11-01,A0118150102,90012036,40
2019-11-01,A0118150102,90012037,43
2019-11-01,A0118150102,90012039,41
2019-11-01,A0118150102,90012040,14
2019-11-01,A0118150102,90012041,14
2019-11-01,A0118150102,90013116,16
2019-11-01,A0118150102,90013117,45
2019-11-01,A0118150102,90013119,28
2019-11-01,A0118150102,90013120,29
2019-11-01,A0118150102,90013121,51
2019-11-01,A0118150102,90013123,42
2019-11-01,A0118150102,90013124,13
2019-11-01,A0118150102,90014135,42
2019-11-01,A0118150102,90014136,34
2019-11-01,A0118150102,90014137,23
2019-11-01,A0118150102,90014139,4
2019-11-01,A0118150102,90014140,21
2019-11-01,A0118150102,90014141,18
2019-11-01,A0118150102,90015144,6
2019-11-01,A0118150102,90015145,7
2019-11-01,A0118150102,90015147,33
2019-11-01,A0118150102,90015148,16
2019-11-01,A0118150102,90015149,12
2019-11-01,A0118150102,90016171,27
2019-11-01,A0118150102,90016172,20
2019-11-01,A0118150102,90016173,22
2019-11-01,A0118150102,90016175,24
2019-11-01,A0118150102,90016176,8
2019-11-01,A0118150102,90017049,23
2019-11-01,A0118150102,90017051,14
2019-11-01,A0118150102,90017052,38
2019-11-01,A0118150102,90017053,39
2019-11-01,A0118150102,90017055,24
2019-11-01,A0118150102,90017056,9
2019-11-01,A0118150102,90017057,27
2019-11-01,A0118150102,90017059,27
2019-11-01,A0118150102,90018105,19
2019-11-01,A0118150102,90018107,4
2019-11-01,A0118150102,90018108,16
2019-11-01,A0118150102,90018109,12
2019-11-01,A0118150102,90018111,12
2019-11-01,A0118150102,90018112,17
2019-11-01,A0118150102,90018113,20
2019-11-01,A0118150102,90019200,2
2019-11-01,A0118150102,90019201,2
2019-11-01,A0118150102,90019203,2
2019-11-01,A0118150102,90020097,1
2019-11-01,A0118150102,90020099,2
2019-11-01,A0118150102,90020100,1
2019-11-01,A0118150102,90020101,1
2019-11-01,A0118150102,90020103,2
2019-11-01,A0118150102,90021087,9
2019-11-01,A0118150102,90021088,56
2019-11-01,A0118150102,90021089,47
2019-11-01,A0118150102,90021091,51
2019-11-01,A0118150102,90021092,15
2019-11-01,A0118150102,90021093,48
2019-11-01,A0118150102,90021095,66
2019-11-01,A0118150102,90022071,28
2019-11-01,A0118150102,90022072,45
2019-11-01,A0118150102,90022073,167
2019-11-01,A0118150102,90022075,46
2019-11-01,A0118150102,90022076,126
2019-11-01,A0118150102,90022077,131
2019-11-01,A0118150102,90022079,67
2019-11-01,A0118150102,90022080,64
2019-11-01,A0118150102,90022081,185
2019-11-01,A0118150102,90022083,218
2019-11-01,A0118150102,90023023,159
2019-11-01,A0118150102,90023024,13
2019-11-01,A0118150102,90023025,56
2019-11-01,A0118150102,90023027,88
2019-11-01,A0118150102,90023028,63
2019-11-01,A0118150102,90023029,87
2019-11-01,A0118150102,90024183,1
2019-11-01,A0118150102,90024184,1
2019-11-01,A0118150102,90025209,2
2019-11-01,A0118150102,90026205,27
2019-11-01,A0118150102,90027207,6
2019-12-01,A0118150102,70002018,128
2019-12-01,A0118150102,70003182,118
2019-12-01,A0118150102,70004070,10
2019-12-01,A0118150102,70005163,30
2019-12-01,A0118150102,70006158,55
2019-12-01,A0118150102,70007198,37
2019-12-01,A0118150102,70007199,116
2019-12-01,A0118150102,70008170,48
2019-12-01,A0118150102,70009134,4
2019-12-01,A0118150102,70010047,21
2019-12-01,A0118150102,70010048,10
2019-12-01,A0118150102,70011194,35
2019-12-01,A0118150102,70012042,32
2019-12-01,A0118150102,70012043,54
2019-12-01,A0118150102,70013126,20
2019-12-01,A0118150102,70014142,28
2019-12-01,A0118150102,70014143,6
2019-12-01,A0118150102,70015151,14
2019-12-01,A0118150102,70015152,9
2019-12-01,A0118150102,70016178,8
2019-12-01,A0118150102,70017060,28
2019-12-01,A0118150102,70018115,6
2019-12-01,A0118150102,70019204,2
2019-12-01,A0118150102,70021096,12
2019-12-01,A0118150102,70022084,156
2019-12-01,A0118150102,70023031,12
2019-12-01,A0118150102,70023032,45
2019-12-01,A0118150102,70026206,29
2019-12-01,A0118150102,70027208,36
2019-12-01,A0118150102,80001019,366
2019-12-01,A0118150102,80006154,346
2019-12-01,A0118150102,80006155,351
2019-12-01,A0118150102,80007195,754
2019-12-01,A0118150102,80007196,241
2019-12-01,A0118150102,90001020,93
2019-12-01,A0118150102,90002002,307
2019-12-01,A0118150102,90002003,153
2019-12-01,A0118150102,90002004,234
2019-12-01,A0118150102,90002006,174
2019-12-01,A0118150102,90002007,165
2019-12-01,A0118150102,90002008,358
2019-12-01,A0118150102,90002010,174
2019-12-01,A0118150102,90002011,288
2019-12-01,A0118150102,90002012,41
2019-12-01,A0118150102,90002014,224
2019-12-01,A0118150102,90002015,262
2019-12-01,A0118150102,90002016,199
2019-12-01,A0118150102,90003179,144
2019-12-01,A0118150102,90003180,83
2019-12-01,A0118150102,90004062,4
2019-12-01,A0118150102,90004063,5
2019-12-01,A0118150102,90004064,7
2019-12-01,A0118150102,90004066,8
2019-12-01,A0118150102,90004067,31
2019-12-01,A0118150102,90004068,11
2019-12-01,A0118150102,90005159,45
2019-12-01,A0118150102,90005160,51
2019-12-01,A0118150102,90005162,10
2019-12-01,A0118150102,90006156,117
2019-12-01,A0118150102,90008164,67
2019-12-01,A0118150102,90008166,93
2019-12-01,A0118150102,90008167,102
2019-12-01,A0118150102,90008168,49
2019-12-01,A0118150102,90009127,34
2019-12-01,A0118150102,90009128,37
2019-12-01,A0118150102,90009130,37
2019-12-01,A0118150102,90009131,34
2019-12-01,A0118150102,90009132,35
2019-12-01,A0118150102,90010044,12
2019-12-01,A0118150102,90010046,45
2019-12-01,A0118150102,90011186,27
2019-12-01,A0118150102,90011187,88
2019-12-01,A0118150102,90011188,15
2019-12-01,A0118150102,90011190,78
2019-12-01,A0118150102,90011191,60
2019-12-01,A0118150102,90011192,12
2019-12-01,A0118150102,90012034,10
2019-12-01,A0118150102,90012035,30
2019-12-01,A0118150102,90012036,55
2019-12-01,A0118150102,90012038,34
2019-12-01,A0118150102,90012039,54
2019-12-01,A0118150102,90012040,36
2019-12-01,A0118150102,90013116,14
2019-12-01,A0118150102,90013118,15
2019-12-01,A0118150102,90013119,16
2019-12-01,A0118150102,90013120,55
2019-12-01,A0118150102,90013122,38
2019-12-01,A0118150102,90013123,12
2019-12-01,A0118150102,90013124,33
2019-12-01,A0118150102,90014135,38
2019-12-01,A0118150102,90014136,35
2019-12-01,A0118150102,90014138,13
2019-12-01,A0118150102,90014139,24
2019-12-01,A0118150102,90014140,39
2019-12-01,A0118150102,90015144,29
2019-12-01,A0118150102,90015146,31
2019-12-01,A0118150102,90015147,26
2019-12-01,A0118150102,90015148,17
2019-12-01,A0118150102,90015150,25
2019-12-01,A0118150102,90016171,13
2019-12-01,A0118150102,90016172,39
2019-12-01,A0118150102,90016174,25
2019-12-01,A0118150102,90016175,17
2019-12-01,A0118150102,90016176,7
2019-12-01,A0118150102,90017050,19
2019-12-01,A0118150102,90017051,29
2019-12-01,A0118150102,90017052,18
2019-12-01,A0118150102,90017054,44
2019-12-01,A0118150102,90017055,25
2019-12-01,A0118150102,90017056,24
2019-12-01,A0118150102,90017058,27
2019-12-01,A0118150102,90017059,27
2019-12-01,A0118150102,90018106,21
2019-12-01,A0118150102,90018107,18
2019-12-01,A0118150102,90018108,7
2019-12-01,A0118150102,90018110,3
2019-12-01,A0118150102,90018111,10
2019-12-01,A0118150102,90018112,15
2019-12-01,A0118150102,90018114,19
2019-12-01,A0118150102,90019200,5
2019-12-01,A0118150102,90019202,2
2019-12-01,A0118150102,90019203,2
2019-12-01,A0118150102,90020098,2
2019-12-01,A0118150102,90020099,1
2019-12-01,A0118150102,90020100,2
2019-12-01,A0118150102,90020103,3
2019-12-01,A0118150102,90021086,54
2019-12-01,A0118150102,90021087,20
2019-12-01,A0118150102,90021088,13
2019-12-01,A0118150102,90021090,88
2019-12-01,A0118150102,90021091,17
2019-12-01,A0118150102,90021092,41
2019-12-01,A0118150102,90021094,90
2019-12-01,A0118150102,90021095,29
2019-12-01,A0118150102,90022071,61
2019-12-01,A0118150102,90022072,105
2019-12-01,A0118150102,90022074,48
2019-12-01,A0118150102,90022075,59
2019-12-01,A0118150102,90022076,212
2019-12-01,A0118150102,90022078,102
2019-12-01,A0118150102,90022079,46
2019-12-01,A0118150102,90022080,98
2019-12-01,A0118150102,90022082,62
2019-12-01,A0118150102,90022083,217
2019-12-01,A0118150102,90023022,16
2019-12-01,A0118150102,90023023,37
2019-12-01,A0118150102,90023024,82
2019-12-01,A0118150102,90023026,53
2019-12-01,A0118150102,90023027,36
2019-12-01,A0118150102,90023028,72
2019-12-01,A0118150102,90023030,25
2019-12-01,A0118150102,90024183,5
2019-12-01,A0118150102,90024184,3
2019-12-01,A0118150102,90027207,18
2020-01-01,A0118150102,70002017,133
2020-01-01,A0118150102,70002018,159
2020-01-01,A0118150102,70003181,39
2020-01-01,A0118150102,70003182,65
2020-01-01,A0118150102,70004069,9
2020-01-01,A0118150102,70004070,7
2020-01-01,A0118150102,70005163,24
2020-01-01,A0118150102,70006157,34
2020-01-01,A0118150102,70006158,39
2020-01-01,A0118150102,70007198,60
2020-01-01,A0118150102,70007199,46
2020-01-01,A0118150102,70008169,42
2020-01-01,A0118150102,70008170,68
2020-01-01,A0118150102,70009133,20
2020-01-01,A0118150102,70009134,14
2020-01-01,A0118150102,70010047,4
2020-01-01,A0118150102,70011193,20
2020-01-01,A0118150102,70011194,38
2020-01-01,A0118150102,70012042,19
2020-01-01,A0118150102,70012043,25
2020-01-01,A0118150102,70013125,13
2020-01-01,A0118150102,70013126,13
2020-01-01,A0118150102,70014142,17
2020-01-01,A0118150102,70014143,9
2020-01-01,A0118150102,70015151,11
2020-01-01,A0118150102,70016177,9
2020-01-01,A0118150102,70016178,3
2020-01-01,A0118150102,70018115,3
2020-01-01,A0118150102,70022085,128
2020-01-01,A0118150102,70023031,20
2020-01-01,A0118150102,70026206,16
2020-01-01,A0118150102,80001019,105
2020-01-01,A0118150102,80006154,168
2020-01-01,A0118150102,80006155,67
2020-01-01,A0118150102,80007195,274
2020-01-01,A0118150102,90001021,47
2020-01-01,A0118150102,90002001,66
2020-01-01,A0118150102,90002002,144
2020-01-01,A0118150102,90002003,138
2020-01-01,A0118150102,90002005,105
2020-01-01,A0118150102,90002006,103
2020-01-01,A0118150102,90002007,123
2020-01-01,A0118150102,90002009,208
2020-01-01,A0118150102,90002010,143
2020-01-01,A0118150102,90002011,85
2020-01-01,A0118150102,90002013,143
2020-01-01,A0118150102,90002014,159
2020-01-01,A0118150102,90002015,143
2020-01-01,A0118150102,90003179,44
2020-01-01,A0118150102,90004061,11
2020-01-01,A0118150102,90004062,7
2020-01-01,A0118150102,90004063,9
2020-01-01,A0118150102,90004065,7
2020-01-01,A0118150102,90004066,10
2020-01-01,A0118150102,90004067,3
2020-01-01,A0118150102,90005159,6
2020-01-01,A0118150102,90005161,17
2020-01-01,A0118150102,90005162,25
2020-01-01,A0118150102,90006153,59
2020-01-01,A0118150102,90007197,41
2020-01-01,A0118150102,90008165,18
2020-01-01,A0118150102,90008166,72
2020-01-01,A0118150102,90008167,21
2020-01-01,A0118150102,90009127,14
2020-01-01,A0118150102,90009129,10
2020-01-01,A0118150102,90009130,20
2020-01-01,A0118150102,90009131,6
2020-01-01,A0118150102,90010045,9
2020-01-01,A0118150102,90010046,22
2020-01-01,A0118150102,90011185,31
2020-01-01,A0118150102,90011186,31
2020-01-01,A0118150102,90011187,35
2020-01-01,A0118150102,90011189,34
2020-01-01,A0118150102,90011190,40
2020-01-01,A0118150102,90011191,14
2020-01-01,A0118150102,90012033,17
2020-01-01,A0118150102,90012034,5
2020-01-01,A0118150102,90012035,9
2020-01-01,A0118150102,90012037,29
2020-01-01,A0118150102,90012038,6
2020-01-01,A0118150102,90012039,17
2020-01-01,A0118150102,90012041,5
2020-01-01,A0118150102,90013117,5
2020-01-01,A0118150102,90013118,12
2020-01-01,A0118150102,90013119,16
2020-01-01,A0118150102,90013121,14
2020-01-01,A0118150102,90013122,26
2020-01-01,A0118150102,90013123,28
2020-01-01,A0118150102,90014135,10
2020-01-01,A0118150102,90014137,19
2020-01-01,A0118150102,90014138,9
2020-01-01,A0118150102,90014139,23
2020-01-01,A0118150102,90014141,20
2020-01-01,A0118150102,90015145,11
2020-01-01,A0118150102,90015146,9
2020-01-01,A0118150102,90015147,18
2020-01-01,A0118150102,90015149,13
2020-01-01,A0118150102,90015150,20
2020-01-01,A0118150102,90016171,25
2020-01-01,A0118150102,90016173,5
2020-01-01,A0118150102,90016174,15
2020-01-01,A0118150102,90016175,13
2020-01-01,A0118150102,90017049,13
2020-01-01,A0118150102,90017050,16
2020-01-01,A0118150102,90017051,23
2020-01-01,A0118150102,90017053,16
2020-01-01,A0118150102,90017054,22
2020-01-01,A0118150102,90017055,17
2020-01-01,A0118150102,90017057,3
2020-01-01,A0118150102,90017058,25
2020-01-01,A0118150102,90017059,10
2020-01-01,A0118150102,90018105,2
2020-01-01,A0118150102,90018106,4
2020-01-01,A0118150102,90018107,5
2020-01-01,A0118150102,90018109,5
2020-01-01,A0118150102,90018110,6
2020-01-01,A0118150102,90018111,3
2020-01-01,A0118150102,90018113,11
2020-01-01,A0118150102,90018114,4
2020-01-01,A0118150102,90019201,1
2020-01-01,A0118150102,90019202,1
2020-01-01,A0118150102,90019203,3
2020-01-01,A0118150102,90020097,1
2020-01-01,A0118150102,90020098,1
2020-01-01,A0118150102,90020099,1
2020-01-01,A0118150102,90020101,1
2020-01-01,A0118150102,90020102,1
2020-01-01,A0118150102,90020103,1
2020-01-01,A0118150102,90021086,28
2020-01-01,A0118150102,90021087,7
2020-01-01,A0118150102,90021089,10
2020-01-01,A0118150102,90021090,20
2020-01-01,A0118150102,90021091,45
2020-01-01,A0118150102,90021093,12
2020-01-01,A0118150102,90021094,32
2020-01-01,A0118150102,90021095,16
2020-01-01,A0118150102,90022071,60
2020-01-01,A0118150102,90022073,80
2020-01-01,A0118150102,90022074,24
2020-01-01,A0118150102,90022075,116
2020-01-01,A0118150102,90022077,93
2020-01-01,A0118150102,90022078,52
2020-01-01,A0118150102,90022079,23
2020-01-01,A0118150102,90022081,190
2020-01-01,A0118150102,90022082,23
2020-01-01,A0118150102,90022083,67
2020-01-01,A0118150102,90023022,58
2020-01-01,A0118150102,90023023,78
2020-01-01,A0118150102,90023025,35
2020-01-01,A0118150102,90023026,26
2020-01-01,A0118150102,90023027,20
2020-01-01,A0118150102,90023029,29
2020-01-01,A0118150102,90023030,43
2020-01-01,A0118150102,90024183,1
2020-01-01,A0118150102,90025209,1
2020-01-01,A0118150102,90026205,12
2020-01-01,A0118150102,90027207,7
2020-02-01,A0118150102,70002017,152
2020-02-01,A0118150102,70002018,125
2020-02-01,A0118150102,70003181,14
2020-02-01,A0118150102,70003182,33
2020-02-01,A0118150102,70004069,2
2020-02-01,A0118150102,70004070,4
2020-02-01,A0118150102,70006157,41
2020-02-01,A0118150102,70006158,62
2020-02-01,A0118150102,70007198,16
2020-02-01,A0118150102,70008169,34
2020-02-01,A0118150102,70008170,32
2020-02-01,A0118150102,70009133,3
2020-02-01,A0118150102,70009134,13
2020-02-01,A0118150102,70010048,21
2020-02-01,A0118150102,70011193,18
2020-02-01,A0118150102,70011194,35
2020-02-01,A0118150102,70012042,15
2020-02-01,A0118150102,70013125,12
2020-02-01,A0118150102,70013126,20
2020-02-01,A0118150102,70014142,13
2020-02-01,A0118150102,70015152,13
2020-02-01,A0118150102,70016177,24
2020-02-01,A0118150102,70016178,17
2020-02-01,A0118150102,70017060,24
2020-02-01,A0118150102,70019204,1
2020-02-01,A0118150102,70020104,1
2020-02-01,A0118150102,70021096,12
2020-02-01,A0118150102,70022084,90
2020-02-01,A0118150102,70022085,111
2020-02-01,A0118150102,70023032,14
2020-02-01,A0118150102,70026206,2
2020-02-01,A0118150102,70027208,12
2020-02-01,A0118150102,80006154,150
2020-02-01,A0118150102,80007196,77
2020-02-01,A0118150102,90001020,55
2020-02-01,A0118150102,90001021,40
2020-02-01,A0118150102,90002001,137
2020-02-01,A0118150102,90002002,163
2020-02-01,A0118150102,90002004,125
2020-02-01,A0118150102,90002005,125
2020-02-01,A0118150102,90002006,23
2020-02-01,A0118150102,90002008,176
2020-02-01,A0118150102,90002009,100
2020-02-01,A0118150102,90002010,156
2020-02-01,A0118150102,90002012,126
2020-02-01,A0118150102,90002013,103
2020-02-01,A0118150102,90002014,108
2020-02-01,A0118150102,90002016,19
2020-02-01,A0118150102,90003180,64
2020-02-01,A0118150102,90004061,2
2020-02-01,A0118150102,90004062,11
2020-02-01,A0118150102,90004064,4
2020-02-01,A0118150102,90004065,7
2020-02-01,A0118150102,90004066,9
2020-02-01,A0118150102,90004068,9
2020-02-01,A0118150102,90005160,28
2020-02-01,A0118150102,90005161,16
2020-02-01,A0118150102,90005162,15
2020-02-01,A0118150102,90006153,45
2020-02-01,A0118150102,90006156,26
2020-02-01,A0118150102,90007197,33
2020-02-01,A0118150102,90008164,61
2020-02-01,A0118150102,90008165,17
2020-02-01,A0118150102,90008166,71
2020-02-01,A0118150102,90008168,35
2020-02-01,A0118150102,90009128,11
2020-02-01,A0118150102,90009129,18
2020-02-01,A0118150102,90009130,11
2020-02-01,A0118150102,90009132,16
2020-02-01,A0118150102,90010044,14
2020-02-01,A0118150102,90010045,15
2020-02-01,A0118150102,90010046,12
2020-02-01,A0118150102,90011185,6
2020-02-01,A0118150102,90011186,5
2020-02-01,A0118150102,90011188,29
2020-02-01,A0118150102,90011189,9
2020-02-01,A0118150102,90011190,46
2020-02-01,A0118150102,90011192,19
2020-02-01,A0118150102,90012033,27
2020-02-01,A0118150102,90012034,9
2020-02-01,A0118150102,90012036,30
2020-02-01,A0118150102,90012037,16
2020-02-01,A0118150102,90012038,27
2020-02-01,A0118150102,90012040,8
2020-02-01,A0118150102,90012041,25
2020-02-01,A0118150102,90013116,19
2020-02-01,A0118150102,90013117,16
2020-02-01,A0118150102,90013118,30
2020-02-01,A0118150102,90013120,26
2020-02-01,A0118150102,90013121,16
2020-02-01,A0118150102,90013122,21
2020-02-01,A0118150102,90013124,15
2020-02-01,A0118150102,90014136,4
2020-02-01,A0118150102,90014137,6
2020-02-01,A0118150102,90014138,11
2020-02-01,A0118150102,90014140,18
2020-02-01,A0118150102,90014141,4
2020-02-01,A0118150102,90015144,18
2020-02-01,A0118150102,90015145,19
2020-02-01,A0118150102,90015146,9
2020-02-01,A0118150102,90015148,15
2020-02-01,A0118150102,90015149,3
2020-02-01,A0118150102,90015150,8
2020-02-01,A0118150102,90016172,10
2020-02-01,A0118150102,90016173,17
2020-02-01,A0118150102,90016174,12
2020-02-01,A0118150102,90016176,23
2020-02-01,A0118150102,90017049,15
2020-02-01,A0118150102,90017050,13
2020-02-01,A0118150102,90017052,21
2020-02-01,A0118150102,90017053,3
2020-02-01,A0118150102,90017054,22
2020-02-01,A0118150102,90017056,11
2020-02-01,A0118150102,90017057,15
2020-02-01,A0118150102,90017058,7
2020-02-01,A0118150102,90018105,9
2020-02-01,A0118150102,90018106,8
2020-02-01,A0118150102,90018108,11
2020-02-01,A0118150102,90018109,11
2020-02-01,A0118150102,90018110,10
2020-02-01,A0118150102,90018112,3
2020-02-01,A0118150102,90018113,8
2020-02-01,A0118150102,90018114,6
2020-02-01,A0118150102,90019200,2
2020-02-01,A0118150102,90019201,1
2020-02-01,A0118150102,90019202,1
2020-02-01,A0118150102,90020097,1
2020-02-01,A0118150102,90020098,1
2020-02-01,A0118150102,90020100,1
2020-02-01,A0118150102,90020101,1
2020-02-01,A0118150102,90020102,1
2020-02-01,A0118150102,90021086,49
2020-02-01,A0118150102,90021088,44
2020-02-01,A0118150102,90021089,37
2020-02-01,A0118150102,90021090,35
2020-02-01,A0118150102,90021092,39
2020-02-01,A0118150102,90021093,17
2020-02-01,A0118150102,90021094,25
2020-02-01,A0118150102,90022072,13
2020-02-01,A0118150102,90022073,76
2020-02-01,A0118150102,90022074,114
2020-02-01,A0118150102,90022076,70
2020-02-01,A0118150102,90022077,31
2020-02-01,A0118150102,90022078,71
2020-02-01,A0118150102,90022080,48
2020-02-01,A0118150102,90022081,35
2020-02-01,A0118150102,90022082,31
2020-02-01,A0118150102,90023022,56
2020-02-01,A0118150102,90023024,57
2020-02-01,A0118150102,90023025,23
2020-02-01,A0118150102,90023026,30
2020-02-01,A0118150102,90023028,51
2020-02-01,A0118150102,90023029,34
2020-02-01,A0118150102,90023030,55
2020-02-01,A0118150102,90024184,2
2020-02-01,A0118150102,90025209,1
2020-02-01,A0118150102,90026205,16
2020-03-01,A0118150102,70002017,3
2020-03-01,A0118150102,70003181,4
2020-03-01,A0118150102,70005163,2
2020-03-01,A0118150102,70006157,4
2020-03-01,A0118150102,70007199,3
2020-03-01,A0118150102,70008169,3
2020-03-01,A0118150102,70009133,1
2020-03-01,A0118150102,70010047,2
2020-03-01,A0118150102,70010048,5
2020-03-01,A0118150102,70011193,1
2020-03-01,A0118150102,70012043,1
2020-03-01,A0118150102,70013125,1
2020-03-01,A0118150102,70014143,2
2020-03-01,A0118150102,70015151,1
2020-03-01,A0118150102,70015152,3
2020-03-01,A0118150102,70016177,1
2020-03-01,A0118150102,70017060,1
2020-03-01,A0118150102,70018115,2
2020-03-01,A0118150102,70021096,11
2020-03-01,A0118150102,70022084,3
2020-03-01,A0118150102,70022085,19
